step,value
500,0.0006350404000841081
1000,0.0006879603024572134
1500,0.0005410135490819812
2000,0.000573539815377444
2500,0.001071674982085824
3000,0.0009596229647286236
3500,0.0007225722074508667
4000,0.0006062700995244086
4500,0.0007652555941604078
5000,0.0011547621106728911
5500,0.0008833833853714168
6000,0.0009354728390462697
6500,0.0011779566993936896
7000,0.0008573918603360653
7500,0.0008521282579749823
8000,0.0012073207180947065
8500,0.0009327796869911253
9000,0.0011150415521115065
9500,0.0009745278512127697
10000,0.0007266193279065192
10500,0.0009604182559996843
11000,0.0005637959111481905
11500,0.000833989295642823
12000,0.0010482828365638852
12500,0.0010425238870084286
13000,0.001062327646650374
13500,0.0008242451003752649
14000,0.0010525303659960628
14500,0.0012098734732717276
15000,0.0009180823690257967
15500,0.0010964192915707827
16000,0.0009597634198144078
16500,0.0011635181726887822
17000,0.0007510443683713675
17500,0.0010928845731541514
18000,0.0008782636723481119
18500,0.0008604313479736447
19000,0.0007418892346322536
19500,0.0012337894877418876
20000,0.0010674765799194574
20500,0.000933174742385745
21000,0.0007882767240516841
21500,0.000992939225398004
22000,0.0012703244574368
22500,0.0009985320502892137
23000,0.0012484744656831026
23500,0.0010874986182898283
24000,0.0010339904110878706
24500,0.000819904322270304
25000,0.0008319161715917289
25500,0.0009909759974107146
26000,0.0011729688849300146
26500,0.0010740476427599788
27000,0.001103628776036203
27500,0.0008617413695901632
28000,0.0010499327909201384
28500,0.001298920949921012
29000,0.0012612754944711924
29500,0.0010137563804164529
30000,0.0009277963545173407
30500,0.001275432645343244
31000,0.001224917359650135
31500,0.001079148380085826
32000,0.001168738817796111
32500,0.0009126813965849578
33000,0.0013290628558024764
33500,0.0009974556742236018
34000,0.0011946766171604395
34500,0.0008178008138202131
35000,0.0010441335616633296
35500,0.0011424991535022855
36000,0.0011687057558447123
36500,0.0011384799145162106
37000,0.0011067177401855588
37500,0.00117958162445575
38000,0.0007601224351674318
38500,0.0012885770993307233
39000,0.0007357801077887416
39500,0.0009901256999000907
40000,0.0010511645814403892
40500,0.0010664736619219184
41000,0.0011406501289457083
41500,0.0011568372137844563
