step,value
1000,0.7715598940849304
2000,0.7947628498077393
3000,0.7946500182151794
4000,0.7972147464752197
5000,0.7985150814056396
6000,0.7944743037223816
7000,0.79632169008255
8000,0.7962256669998169
9000,0.7952218651771545
10000,0.797199547290802
11000,0.7981575727462769
12000,0.7973238825798035
13000,0.7972294092178345
14000,0.794454038143158
15000,0.8001617193222046
16000,0.7974817752838135
17000,0.7946341037750244
18000,0.793653130531311
19000,0.7954365611076355
20000,0.7977572679519653
21000,0.8010475039482117
22000,0.7982608675956726
23000,0.8010352253913879
24000,0.7995761036872864
25000,0.8002244234085083
26000,0.7991909980773926
27000,0.8006761074066162
28000,0.7987340688705444
29000,0.7957732677459717
30000,0.7990952730178833
31000,0.7983605861663818
32000,0.7970393300056458
33000,0.7958560585975647
34000,0.794826865196228
35000,0.7983896732330322
36000,0.7954012155532837
37000,0.7967175841331482
38000,0.7966727018356323
39000,0.7982404828071594
40000,0.7968509197235107
41000,0.8002839684486389
