step,value
500,0.1305042803287506
1000,0.11118102073669434
1500,0.0700664147734642
2000,0.05955413728952408
2500,0.04345022514462471
3000,0.054274823516607285
3500,0.047516368329524994
4000,0.055062245577573776
4500,0.06571143865585327
5000,0.06340217590332031
5500,0.028580572456121445
6000,0.06432192027568817
6500,0.052716195583343506
7000,0.030857043340802193
7500,0.045108821243047714
8000,0.030085252597928047
8500,0.029508423060178757
9000,0.05551692098379135
9500,0.030173037201166153
10000,0.04396040365099907
10500,0.04241853579878807
11000,0.032056622207164764
11500,0.06332088261842728
12000,0.02904534712433815
12500,0.04595917463302612
13000,0.040950506925582886
13500,0.038711801171302795
14000,0.02999921888113022
14500,0.029366157948970795
15000,0.05268527567386627
15500,0.0317707434296608
16000,0.031512822955846786
16500,0.03729349374771118
17000,0.04063213989138603
17500,0.03392665088176727
18000,0.02074996754527092
18500,0.060950517654418945
19000,0.06359129399061203
19500,0.04026058688759804
20000,0.029415670782327652
20500,0.02859973907470703
21000,0.02121672034263611
21500,0.0504487082362175
22000,0.020968588069081306
22500,0.0485708974301815
23000,0.03013063780963421
23500,0.020602505654096603
24000,0.046192534267902374
24500,0.034697920083999634
25000,0.04710852727293968
25500,0.0367903895676136
26000,0.03944675251841545
26500,0.02561950869858265
27000,0.0273238867521286
27500,0.023972775787115097
28000,0.01972080022096634
28500,0.05478062480688095
29000,0.03692520037293434
29500,0.03970682993531227
30000,0.03602493181824684
30500,0.03773237392306328
31000,0.053295236080884933
31500,0.05086401477456093
32000,0.04069478437304497
32500,0.02725820615887642
33000,0.040640298277139664
33500,0.04451114311814308
34000,0.02553626522421837
34500,0.05179431661963463
35000,0.030325165018439293
35500,0.027756720781326294
36000,0.03307728469371796
36500,0.027551058679819107
37000,0.03715697303414345
37500,0.03931393474340439
38000,0.08469727635383606
38500,0.03563115745782852
39000,0.03507723659276962
39500,0.052297621965408325
40000,0.022738492116332054
40500,0.02740994095802307
41000,0.023370062932372093
41500,0.04541141539812088
