step,value
1000,0.3441479206085205
2000,0.2874225974082947
3000,0.26647481322288513
4000,0.2766653597354889
5000,0.2476172000169754
6000,0.23409950733184814
7000,0.22963842749595642
8000,0.2446364164352417
9000,0.21712437272071838
10000,0.21442686021327972
11000,0.23779647052288055
12000,0.21014001965522766
13000,0.1996479034423828
14000,0.21798408031463623
15000,0.21784040331840515
16000,0.208306223154068
17000,0.1890145093202591
18000,0.175094336271286
19000,0.19787049293518066
20000,0.20624899864196777
21000,0.18839451670646667
22000,0.19908639788627625
23000,0.20304356515407562
24000,0.20503772795200348
25000,0.1734030842781067
26000,0.17635755240917206
27000,0.18416881561279297
28000,0.17388054728507996
29000,0.18774735927581787
30000,0.19418413937091827
31000,0.18929602205753326
32000,0.19104334712028503
33000,0.18167485296726227
34000,0.16853740811347961
35000,0.19379408657550812
36000,0.18462376296520233
37000,0.1803952008485794
38000,0.16076189279556274
39000,0.1725825071334839
40000,0.16910165548324585
41000,0.16157397627830505
42000,0.15941902995109558
43000,0.15549442172050476
44000,0.17560148239135742
45000,0.16449975967407227
46000,0.15512022376060486
47000,0.16973799467086792
48000,0.17427809536457062
49000,0.1757679432630539
50000,0.1527169793844223
51000,0.17452920973300934
52000,0.17095541954040527
53000,0.1663808822631836
54000,0.1453060656785965
55000,0.1530168652534485
56000,0.1740419566631317
57000,0.16537201404571533
58000,0.15414224565029144
59000,0.1586475521326065
60000,0.176145538687706
61000,0.17202937602996826
62000,0.15590757131576538
63000,0.14702847599983215
64000,0.1677347868680954
65000,0.15968289971351624
66000,0.16230005025863647
67000,0.1471593976020813
68000,0.16040103137493134
69000,0.15484923124313354
70000,0.16275912523269653
71000,0.1502346396446228
72000,0.1620912104845047
73000,0.1586153358221054
74000,0.1532626450061798
75000,0.1498260498046875
76000,0.16178393363952637
77000,0.15940305590629578
78000,0.15326480567455292
79000,0.13849425315856934
80000,0.14844322204589844
81000,0.1764911711215973
82000,0.15723378956317902
83000,0.15146225690841675
84000,0.1610935628414154
85000,0.18160317838191986
86000,0.1707550585269928
87000,0.13927090167999268
88000,0.13679932057857513
89000,0.15730048716068268
90000,0.16111041605472565
91000,0.13855794072151184
92000,0.14025764167308807
93000,0.1560002565383911
94000,0.14436040818691254
95000,0.1562548279762268
96000,0.15455950796604156
97000,0.15933609008789062
98000,0.1684384047985077
99000,0.15502409636974335
100000,0.1430748999118805
101000,0.14584003388881683
102000,0.15144555270671844
103000,0.1473267525434494
104000,0.13493824005126953
105000,0.1449921429157257
106000,0.1653335690498352
107000,0.1463199406862259
108000,0.1328333467245102
109000,0.13736888766288757
110000,0.14841245114803314
111000,0.14231905341148376
112000,0.13496133685112
113000,0.13479989767074585
114000,0.1440902203321457
115000,0.13830342888832092
116000,0.1303528994321823
117000,0.1328204721212387
118000,0.14235299825668335
119000,0.1429954320192337
120000,0.14300958812236786
121000,0.1403031349182129
122000,0.15315386652946472
123000,0.13723507523536682
124000,0.12875092029571533
125000,0.12736773490905762
126000,0.14860303699970245
127000,0.14386841654777527
128000,0.13590911030769348
129000,0.1214907243847847
130000,0.1483885645866394
131000,0.14133301377296448
132000,0.1361897587776184
133000,0.13210038840770721
134000,0.13449782133102417
135000,0.15442092716693878
136000,0.135649174451828
137000,0.1345946490764618
138000,0.1258966326713562
139000,0.14570832252502441
140000,0.14500471949577332
141000,0.12321975827217102
142000,0.12234223634004593
143000,0.14158041775226593
144000,0.13621236383914948
145000,0.12796089053153992
146000,0.11926458775997162
147000,0.1395932286977768
148000,0.13621221482753754
149000,0.12364770472049713
150000,0.12156277894973755
151000,0.13616253435611725
152000,0.1350575089454651
153000,0.12528954446315765
154000,0.13082171976566315
155000,0.12552490830421448
156000,0.1272878348827362
157000,0.1343725025653839
158000,0.13148339092731476
159000,0.14656245708465576
160000,0.13513877987861633
161000,0.12303068488836288
162000,0.13355019688606262
163000,0.12463586032390594
164000,0.1281355619430542
165000,0.13328233361244202
166000,0.12416950613260269
167000,0.12933753430843353
168000,0.1381937861442566
169000,0.13388167321681976
170000,0.11919993162155151
171000,0.11129626631736755
172000,0.14078566431999207
173000,0.11764157563447952
174000,0.12423388659954071
175000,0.11647038161754608
176000,0.12993517518043518
177000,0.13006120920181274
178000,0.12273386120796204
179000,0.1134907528758049
180000,0.13334856927394867
181000,0.13364601135253906
182000,0.12167578190565109
183000,0.12342400848865509
184000,0.14020872116088867
185000,0.13093024492263794
186000,0.1177125871181488
187000,0.12209345400333405
188000,0.1312137246131897
189000,0.12581102550029755
190000,0.12277427315711975
191000,0.11703208088874817
192000,0.12006920576095581
193000,0.13490431010723114
194000,0.12776674330234528
195000,0.12086616456508636
196000,0.11506696045398712
197000,0.1390163004398346
198000,0.11435756087303162
199000,0.10937673598527908
200000,0.12917056679725647
201000,0.1375897228717804
202000,0.12380947172641754
203000,0.11790883541107178
204000,0.10730181634426117
205000,0.11314010620117188
206000,0.11723019927740097
207000,0.11663179099559784
208000,0.11104412376880646
209000,0.12501990795135498
210000,0.12179060280323029
211000,0.1208297610282898
212000,0.11358668655157089
213000,0.11767590045928955
214000,0.11512015014886856
215000,0.10689903795719147
216000,0.11564859747886658
217000,0.12106026709079742
218000,0.12515287101268768
219000,0.10890697687864304
220000,0.11526859551668167
221000,0.12410230934619904
222000,0.12413009256124496
223000,0.11804166436195374
224000,0.11377763003110886
225000,0.10457263886928558
226000,0.12718988955020905
227000,0.11508369445800781
228000,0.1088324636220932
229000,0.12198734283447266
230000,0.12527284026145935
231000,0.12507522106170654
232000,0.11010581254959106
233000,0.11192931234836578
234000,0.11472631245851517
235000,0.11626611649990082
236000,0.10786503553390503
237000,0.12168777734041214
238000,0.1277298927307129
239000,0.11968207359313965
240000,0.1139458492398262
241000,0.11200147867202759
242000,0.12490671873092651
243000,0.12278210371732712
244000,0.11108976602554321
245000,0.11211269348859787
246000,0.12087409198284149
247000,0.1162029355764389
248000,0.12283699214458466
249000,0.1168719083070755
250000,0.1275259256362915
251000,0.12348860502243042
252000,0.11651280522346497
253000,0.10857799649238586
254000,0.11599643528461456
255000,0.12828703224658966
256000,0.10560323297977448
257000,0.09990661591291428
258000,0.11451869457960129
259000,0.10901185870170593
260000,0.108421690762043
261000,0.10565143823623657
262000,0.10956575721502304
263000,0.11962712556123734
264000,0.10949070006608963
265000,0.1114187240600586
266000,0.10835985839366913
267000,0.11913175880908966
268000,0.09874163568019867
269000,0.11071620136499405
270000,0.10808557271957397
271000,0.12223224341869354
272000,0.11003414541482925
273000,0.10612018406391144
274000,0.10566370189189911
275000,0.12003250420093536
276000,0.10810810327529907
277000,0.10942511260509491
278000,0.1118859052658081
279000,0.11153088510036469
280000,0.12717071175575256
281000,0.11535961180925369
282000,0.10419387370347977
283000,0.1116160973906517
284000,0.11523541808128357
285000,0.11693120747804642
286000,0.09615958482027054
287000,0.10821498185396194
288000,0.1161893904209137
289000,0.10265077650547028
290000,0.10425696521997452
291000,0.11576789617538452
292000,0.11286763846874237
293000,0.11479321122169495
294000,0.10719053447246552
295000,0.09988097846508026
296000,0.1138915866613388
297000,0.1161133348941803
298000,0.11183339357376099
299000,0.10240224003791809
300000,0.11070918291807175
301000,0.11562663316726685
302000,0.10596486181020737
303000,0.10838146507740021
304000,0.10672751069068909
305000,0.11333166807889938
306000,0.1075509712100029
307000,0.11415766179561615
308000,0.11678006500005722
309000,0.11214059591293335
310000,0.11364470422267914
311000,0.10307268798351288
312000,0.1092865839600563
313000,0.12270357459783554
314000,0.10806441307067871
315000,0.10297621786594391
316000,0.09422412514686584
317000,0.1223340630531311
318000,0.10785983502864838
319000,0.09753033518791199
320000,0.10767063498497009
321000,0.11218665540218353
322000,0.10667948424816132
323000,0.11035536229610443
324000,0.10336384177207947
325000,0.11320742964744568
326000,0.10272073745727539
327000,0.09923823922872543
328000,0.0973365306854248
329000,0.11426285654306412
330000,0.115959033370018
331000,0.10374127328395844
332000,0.09976150095462799
333000,0.12069453299045563
334000,0.11252188682556152
335000,0.10919395089149475
336000,0.09343400597572327
337000,0.10965993255376816
338000,0.10909941047430038
339000,0.10030613839626312
340000,0.10560600459575653
341000,0.12997199594974518
342000,0.1158454567193985
343000,0.10425128042697906
344000,0.10440316796302795
345000,0.10551545023918152
346000,0.10581937432289124
347000,0.11977364867925644
348000,0.10797935724258423
349000,0.10021770745515823
350000,0.10908138006925583
351000,0.1040409728884697
352000,0.10464705526828766
353000,0.10112136602401733
354000,0.11425061523914337
355000,0.10635519027709961
356000,0.09818090498447418
357000,0.10554368793964386
358000,0.12561994791030884
359000,0.12085668742656708
360000,0.09935985505580902
361000,0.09796008467674255
362000,0.11711661517620087
363000,0.10467967391014099
364000,0.10544915497303009
365000,0.09795916825532913
366000,0.11864716559648514
367000,0.12319581210613251
368000,0.11541798710823059
369000,0.11261789500713348
370000,0.11534854024648666
371000,0.11421051621437073
372000,0.10743902623653412
373000,0.10211719572544098
374000,0.10583321750164032
375000,0.10650108754634857
376000,0.10709556937217712
377000,0.0945846289396286
378000,0.09648522734642029
379000,0.12120379507541656
380000,0.10723939538002014
381000,0.09197129309177399
382000,0.1048671305179596
383000,0.12170856446027756
384000,0.10640408843755722
385000,0.10257398337125778
386000,0.09216278791427612
387000,0.10171718895435333
388000,0.10658203065395355
389000,0.09796075522899628
390000,0.10308898985385895
391000,0.11620691418647766
392000,0.10888756811618805
393000,0.11032034456729889
394000,0.10559463500976562
395000,0.11696068942546844
396000,0.11171141266822815
397000,0.10653690993785858
398000,0.10169483721256256
399000,0.1126156598329544
400000,0.11139538884162903
401000,0.11086183786392212
402000,0.11631456762552261
403000,0.1157720535993576
404000,0.12298606336116791
405000,0.10537035763263702
406000,0.10419847071170807
407000,0.10243206471204758
408000,0.11340945959091187
409000,0.11369584500789642
410000,0.09465496242046356
411000,0.10198956727981567
412000,0.10161226987838745
413000,0.10241304337978363
414000,0.1071530133485794
415000,0.10380473732948303
416000,0.10736434906721115
417000,0.1033535748720169
418000,0.11505752056837082
419000,0.0925142914056778
420000,0.12048950791358948
421000,0.10269191861152649
422000,0.10047189891338348
423000,0.09687843918800354
424000,0.1233941838145256
425000,0.1086742952466011
426000,0.11102117598056793
427000,0.09905560314655304
428000,0.1129903718829155
429000,0.10386183112859726
430000,0.10736966133117676
431000,0.10052907466888428
