step,value
1000,0.4693772792816162
2000,0.581058919429779
3000,0.5926576852798462
4000,0.605966329574585
5000,0.6125872135162354
6000,0.6135594248771667
7000,0.6196771264076233
8000,0.6185007691383362
9000,0.6226145625114441
10000,0.6204499006271362
11000,0.6179499626159668
12000,0.6204290390014648
13000,0.6193752288818359
14000,0.6171332597732544
15000,0.6223852634429932
16000,0.6250990629196167
17000,0.6200516819953918
18000,0.6164386868476868
19000,0.6189805865287781
20000,0.6215861439704895
21000,0.6193676590919495
22000,0.6224757432937622
23000,0.6229100227355957
24000,0.6184430718421936
25000,0.6271785497665405
26000,0.6242924928665161
27000,0.6246175169944763
28000,0.6226388812065125
29000,0.6230032444000244
30000,0.6209902763366699
31000,0.624268651008606
32000,0.6250907182693481
33000,0.6207204461097717
34000,0.6191078424453735
35000,0.6198987364768982
36000,0.6227890253067017
37000,0.6252974271774292
38000,0.6232532262802124
39000,0.6255561113357544
40000,0.6213222742080688
41000,0.6253067851066589
42000,0.6284341812133789
43000,0.6247425675392151
44000,0.6248083114624023
45000,0.6285045146942139
46000,0.623812735080719
47000,0.6271146535873413
48000,0.6314595341682434
49000,0.6228724718093872
50000,0.6226338148117065
51000,0.626093327999115
52000,0.6270250082015991
53000,0.6293551921844482
54000,0.622404158115387
55000,0.6325615048408508
56000,0.6286730766296387
57000,0.629390299320221
58000,0.6284311413764954
59000,0.6216152906417847
60000,0.6261698603630066
61000,0.630634605884552
62000,0.6269283294677734
63000,0.6273902654647827
64000,0.6289516091346741
65000,0.6287007927894592
66000,0.6295385360717773
67000,0.6275344491004944
68000,0.6301270127296448
69000,0.6311654448509216
70000,0.6330122351646423
71000,0.6285428404808044
72000,0.6315160393714905
73000,0.6315696835517883
74000,0.6317950487136841
75000,0.6335908770561218
76000,0.6302319765090942
77000,0.6334120035171509
78000,0.6307797431945801
79000,0.6285291314125061
80000,0.6321730613708496
81000,0.6319063305854797
82000,0.6312433481216431
83000,0.6320570111274719
84000,0.633376955986023
85000,0.6347917914390564
86000,0.6338642239570618
87000,0.6306585073471069
88000,0.631475567817688
89000,0.6261686086654663
90000,0.6342641115188599
91000,0.6321809887886047
92000,0.6301785111427307
93000,0.6335487365722656
94000,0.6341540813446045
95000,0.6349118947982788
96000,0.6353296637535095
97000,0.631841778755188
98000,0.6342515349388123
99000,0.6360728740692139
100000,0.6334134340286255
101000,0.6329577565193176
102000,0.6309534311294556
103000,0.63458251953125
104000,0.6337467432022095
105000,0.6354893445968628
106000,0.6370816230773926
107000,0.6344064474105835
108000,0.6323003768920898
109000,0.6307925581932068
110000,0.6333004236221313
111000,0.6368768215179443
112000,0.6332520246505737
113000,0.634880006313324
114000,0.634649932384491
115000,0.6323876976966858
116000,0.6342990398406982
117000,0.6321086883544922
118000,0.6356447339057922
119000,0.6357151865959167
120000,0.633113443851471
121000,0.6347668170928955
122000,0.6343639492988586
123000,0.6327638030052185
124000,0.6376737952232361
125000,0.6363033652305603
126000,0.633147120475769
127000,0.6392576694488525
128000,0.6389166116714478
129000,0.6372892260551453
130000,0.6359909176826477
131000,0.6377552151679993
132000,0.6385796666145325
133000,0.6371893286705017
134000,0.6364567279815674
135000,0.636380136013031
136000,0.6363078355789185
137000,0.6376357674598694
138000,0.6373971104621887
139000,0.6371056437492371
140000,0.6355552673339844
141000,0.6374239921569824
142000,0.6355703473091125
143000,0.6369307637214661
144000,0.6354893445968628
145000,0.6378886103630066
146000,0.6380618810653687
