step,value
1000,0.7941373586654663
2000,0.760459303855896
3000,0.7332319617271423
4000,0.713873565196991
5000,0.6951590776443481
6000,0.6917101144790649
7000,0.6778919100761414
8000,0.6761837601661682
9000,0.6695720553398132
10000,0.6748453974723816
11000,0.6852588653564453
12000,0.6768817901611328
13000,0.6760458946228027
14000,0.6775835752487183
15000,0.6712583899497986
16000,0.6626253128051758
17000,0.6731662750244141
18000,0.6839087605476379
19000,0.6746703386306763
20000,0.6668714284896851
21000,0.6647918224334717
22000,0.6692259907722473
23000,0.6696629524230957
24000,0.6682417988777161
25000,0.6617881655693054
26000,0.6650922894477844
27000,0.6658154726028442
28000,0.6642016172409058
29000,0.6649203896522522
30000,0.661774754524231
31000,0.6562594175338745
32000,0.661918044090271
33000,0.66658616065979
34000,0.6675177216529846
35000,0.6638842225074768
36000,0.662957489490509
37000,0.6547444462776184
38000,0.6624343991279602
39000,0.661655843257904
40000,0.6706287264823914
41000,0.6610425710678101
42000,0.6515631675720215
43000,0.6600985527038574
44000,0.6604912877082825
45000,0.6593450307846069
46000,0.6615744233131409
47000,0.6587434411048889
48000,0.6478459239006042
49000,0.6656472682952881
50000,0.658931314945221
51000,0.6564399600028992
52000,0.6551828980445862
53000,0.6515666842460632
54000,0.6593708395957947
55000,0.6476807594299316
56000,0.653152585029602
57000,0.6511393785476685
58000,0.6508085131645203
59000,0.6601496934890747
60000,0.6564252972602844
61000,0.6469393372535706
62000,0.6531552076339722
63000,0.651885986328125
64000,0.6471598744392395
65000,0.6524909138679504
66000,0.6435720324516296
67000,0.6529431343078613
68000,0.6491228342056274
69000,0.6501564979553223
70000,0.6454936861991882
71000,0.6507434844970703
72000,0.65010005235672
73000,0.6441224217414856
74000,0.6457834243774414
75000,0.6442837715148926
76000,0.6493917107582092
77000,0.6463724970817566
78000,0.6502662897109985
79000,0.6496589779853821
80000,0.6487209796905518
81000,0.650080144405365
82000,0.6439239978790283
83000,0.6500452756881714
84000,0.6442172527313232
85000,0.6439638733863831
86000,0.6419739723205566
87000,0.6505000591278076
88000,0.6491377949714661
89000,0.6534847021102905
90000,0.642458975315094
91000,0.6457017064094543
92000,0.6488791108131409
93000,0.6451483964920044
94000,0.6381038427352905
95000,0.6414387226104736
96000,0.6393441557884216
97000,0.6444469094276428
98000,0.6369835138320923
99000,0.6444339752197266
100000,0.6447192430496216
101000,0.6454970240592957
102000,0.6484033465385437
103000,0.6432695388793945
104000,0.6457309126853943
105000,0.6427194476127625
106000,0.6357681155204773
107000,0.6405919194221497
108000,0.6478713750839233
109000,0.6443322896957397
110000,0.6471481919288635
111000,0.6423292756080627
112000,0.645206868648529
113000,0.6430152058601379
114000,0.6434686779975891
115000,0.6486140489578247
116000,0.6461952924728394
117000,0.6469422578811646
118000,0.6425192356109619
119000,0.6423065066337585
120000,0.6476395130157471
121000,0.6438644528388977
122000,0.648432731628418
123000,0.6444553136825562
124000,0.6366055011749268
125000,0.6420764327049255
126000,0.6446788311004639
127000,0.6377044916152954
128000,0.6393091678619385
129000,0.6399183869361877
130000,0.638332188129425
131000,0.6373833417892456
132000,0.6395841240882874
133000,0.6401095986366272
134000,0.6408759355545044
135000,0.6406363844871521
136000,0.6466100811958313
137000,0.6402465105056763
138000,0.6386398077011108
139000,0.6385552287101746
140000,0.643023669719696
141000,0.6353504061698914
142000,0.6429320573806763
143000,0.6378416419029236
144000,0.6415754556655884
145000,0.6371254324913025
146000,0.6410489678382874
147000,0.638931930065155
148000,0.6370540261268616
149000,0.6455254554748535
150000,0.6358947157859802
151000,0.6351794004440308
152000,0.643263578414917
153000,0.6367635130882263
154000,0.6357331871986389
155000,0.6347497701644897
156000,0.6396454572677612
157000,0.6396967768669128
158000,0.6399310231208801
159000,0.6391098499298096
160000,0.6418399810791016
161000,0.640679657459259
162000,0.6408389210700989
163000,0.6388236880302429
164000,0.6426204442977905
165000,0.6399545073509216
166000,0.64109867811203
167000,0.6386004686355591
168000,0.64042729139328
169000,0.6419371366500854
170000,0.6354138851165771
171000,0.642250657081604
172000,0.6405481696128845
173000,0.6416542530059814
174000,0.6412758231163025
175000,0.6407250761985779
176000,0.6415935158729553
177000,0.6383582353591919
178000,0.6411308646202087
