step,value
1000,3.89860200881958
2000,3.4593281745910645
3000,3.2453315258026123
4000,3.428166151046753
5000,3.2267065048217773
6000,3.1518852710723877
7000,3.272972822189331
8000,3.2769980430603027
9000,3.0179476737976074
10000,3.016860246658325
11000,3.207867383956909
12000,3.054513454437256
13000,2.8684191703796387
14000,2.935642719268799
15000,2.9769949913024902
16000,2.9317331314086914
17000,2.8033807277679443
18000,2.608781337738037
19000,2.8597817420959473
20000,2.795214891433716
21000,2.7018227577209473
22000,2.8524341583251953
23000,2.818533182144165
24000,2.9788737297058105
25000,2.6274447441101074
26000,2.73482346534729
27000,2.6900980472564697
28000,2.6159839630126953
29000,2.796590566635132
30000,2.675736904144287
31000,2.686282157897949
32000,2.8023037910461426
33000,2.635127544403076
34000,2.59194278717041
35000,2.8294434547424316
36000,2.5563862323760986
37000,2.5970335006713867
38000,2.4607863426208496
39000,2.515984058380127
40000,2.4895482063293457
41000,2.4137258529663086
42000,2.4171323776245117
43000,2.3669424057006836
44000,2.5713353157043457
45000,2.5155858993530273
46000,2.3888440132141113
47000,2.530931234359741
48000,2.47603440284729
49000,2.578451633453369
50000,2.3762600421905518
51000,2.5959081649780273
52000,2.5171353816986084
53000,2.6100072860717773
54000,2.292760133743286
55000,2.430675745010376
56000,2.56723690032959
57000,2.4546401500701904
58000,2.2195186614990234
59000,2.371941089630127
60000,2.4637107849121094
61000,2.506673812866211
62000,2.372065782546997
63000,2.2661633491516113
64000,2.414464235305786
65000,2.3956212997436523
66000,2.371347427368164
67000,2.1810970306396484
68000,2.3873891830444336
69000,2.3633952140808105
70000,2.4269843101501465
71000,2.3163645267486572
72000,2.2657971382141113
73000,2.4591708183288574
74000,2.315384864807129
75000,2.2969651222229004
76000,2.362074136734009
77000,2.3773043155670166
78000,2.433213233947754
79000,2.2095460891723633
80000,2.2336559295654297
81000,2.5598254203796387
82000,2.4642412662506104
83000,2.314908027648926
84000,2.3999075889587402
85000,2.5363354682922363
86000,2.4941978454589844
87000,2.200857639312744
88000,2.247982978820801
89000,2.346579074859619
90000,2.3907840251922607
91000,2.289950132369995
92000,2.1376607418060303
93000,2.3184826374053955
