step,value
1000,0.002688267733901739
2000,0.0020969975739717484
3000,0.002065108623355627
4000,0.002005436224862933
5000,0.002020556014031172
6000,0.001973513513803482
7000,0.001991166500374675
8000,0.001977275125682354
9000,0.001987608615309
10000,0.0019853017292916775
11000,0.001971257384866476
12000,0.0019772350788116455
13000,0.0019404649501666427
14000,0.0019472268177196383
15000,0.0019506014650687575
16000,0.0019492707215249538
17000,0.001923309057019651
18000,0.0019380854209885001
19000,0.0019585872069001198
20000,0.0019280905835330486
21000,0.0019023012137040496
22000,0.0018898359267041087
23000,0.0018905289471149445
24000,0.0018622116185724735
25000,0.0018625573720782995
26000,0.0018673744052648544
27000,0.0018724327674135566
28000,0.0018667744006961584
29000,0.001861459924839437
30000,0.0018283672397956252
31000,0.0018754623597487807
32000,0.0018550760578364134
33000,0.0018271030858159065
34000,0.0018346518045291305
35000,0.0018292892491444945
36000,0.0018294139299541712
37000,0.001828265842050314
38000,0.001809872454032302
39000,0.001810514717362821
40000,0.001790416776202619
41000,0.0017789897974580526
42000,0.0017955843359231949
43000,0.0017973830690607429
44000,0.0018208632245659828
45000,0.001762347761541605
46000,0.0017607243498787284
47000,0.0017867214046418667
48000,0.0017578552942723036
49000,0.0017615978140383959
50000,0.0017506165895611048
51000,0.0017729855608195066
52000,0.001754318131133914
53000,0.0017356444150209427
54000,0.0017061755061149597
55000,0.0017289792886003852
56000,0.0017594231758266687
57000,0.0017243813490495086
58000,0.0017036355566233397
59000,0.0017198979621753097
60000,0.0017721428303048015
61000,0.0017034139018505812
62000,0.001718283398076892
63000,0.0016752479132264853
64000,0.0016841953620314598
65000,0.001698455074802041
66000,0.0016671129269525409
67000,0.0016659712418913841
68000,0.001695023849606514
69000,0.001677954918704927
70000,0.001673886552453041
71000,0.0016853876877576113
72000,0.0016848774394020438
73000,0.001663154922425747
74000,0.001649396726861596
75000,0.0016655258368700743
76000,0.0016681361012160778
77000,0.0016843900084495544
78000,0.0016618212684988976
79000,0.0016325945034623146
80000,0.0016538010677322745
81000,0.00166358333081007
82000,0.001632576691918075
83000,0.0016198025550693274
84000,0.001649606041610241
85000,0.0016332794912159443
86000,0.001618729205802083
87000,0.0016148127615451813
88000,0.001621363451704383
89000,0.001645596930757165
90000,0.001618624897673726
91000,0.0016017516609281301
92000,0.0016200158279389143
93000,0.001621278002858162
94000,0.0016162674874067307
95000,0.001592262415215373
96000,0.00160143559332937
97000,0.0016151595627889037
98000,0.0016086980467662215
99000,0.001617738977074623
100000,0.001614675740711391
101000,0.0015881018480286002
102000,0.001595878740772605
103000,0.001597377471625805
104000,0.0015887320041656494
105000,0.0016206506406888366
106000,0.0016040918417274952
107000,0.0015787220327183604
108000,0.0015721942763775587
109000,0.0015590557595714927
110000,0.0015940379817038774
111000,0.0015733701875433326
112000,0.001581768854521215
113000,0.0015595173463225365
114000,0.0016113673336803913
115000,0.001548938686028123
116000,0.0015769710298627615
117000,0.0015752660110592842
118000,0.0015774834901094437
119000,0.0015907620545476675
120000,0.0015752612380310893
121000,0.0015577978920191526
122000,0.001573195680975914
123000,0.0015663215890526772
124000,0.0015545112546533346
125000,0.00155647040810436
126000,0.0015906126936897635
127000,0.0015716792549937963
128000,0.0015329563757404685
129000,0.0015301083913072944
130000,0.0015485452022403479
131000,0.001557656447403133
132000,0.0015506937634199858
133000,0.00154772587120533
134000,0.0015426421305164695
135000,0.0015668144915252924
136000,0.0015354559291154146
137000,0.001527839689515531
138000,0.0015142438933253288
139000,0.0015731569146737456
140000,0.0015349149471148849
141000,0.001534686773084104
142000,0.0015453607775270939
143000,0.0015477216802537441
144000,0.001531460671685636
145000,0.001538446987979114
146000,0.0015112385153770447
147000,0.0015371320769190788
148000,0.0015394281363114715
149000,0.0015268161660060287
150000,0.0014974132645875216
151000,0.0015484876930713654
152000,0.0015141911571845412
153000,0.0015467291232198477
154000,0.0015087570063769817
155000,0.001510357833467424
156000,0.0015076990239322186
157000,0.0015085641061887145
158000,0.0014922595582902431
159000,0.0015051554655656219
160000,0.0015292972093448043
